id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
106296,Gregoire Barrere,0.0668626010286554,0.0371050698016164,0.6859311150029188,0.5514541387024608,0.5617529880478087,0.3607305936073059,29,-0.2390831702078101,-0.1115092775942461,,,,
105948,Federico Coria,0.0274064171122994,0.0227272727272727,0.6174496644295302,0.5122549019607843,0.5934065934065934,0.4285714285714286,17,0.5020440273794509,-1.3277466824100197,,,,
106110,Filip Horansky,0.0408858603066439,0.0306643952299829,0.6404494382022472,0.5346534653465347,0.5084745762711864,0.3888888888888888,8,0.54007347708889,-0.7151614552999148,,,,
105902,James Duckworth,0.08984375,0.04443359375,0.7173524150268337,0.536019536019536,0.5780346820809249,0.3488372093023255,23,-0.7679812020669639,0.4083924978510725,,,,
200611,Elliot Benchetrit,0.0574257425742574,0.0336633663366336,0.6254295532646048,0.5621301775147929,0.4482758620689655,0.2972972972972972,6,0.7129781523382864,-0.155503192995919,,,,
105819,Guido Andreozzi,0.0462850182704019,0.0576532683719041,0.6797603195739015,0.5357590966122961,0.6148148148148148,0.4011627906976744,29,0.0160827829812058,0.0952313683210108,,,,
106214,Oscar Otte,0.0870069605568445,0.0464037122969837,0.725609756097561,0.6123778501628665,0.5714285714285714,0.3943661971830986,11,-0.6908459086864571,0.3843033074407578,,,,
126125,Maxime Janvier,0.040084388185654,0.0147679324894514,0.6726618705035972,0.4817073170731707,0.5319148936170213,0.1730769230769231,5,0.0485327882527122,-0.5183685270173717,,,,
126845,Max Purcell,0.0566037735849056,0.0251572327044025,0.5740740740740741,0.6666666666666666,0.375,0.4285714285714286,2,1.398990352566419,-0.784552273134004,,,,
200484,Rudolf Molleker,0.0952380952380952,0.0476190476190476,0.6953846153846154,0.5763157894736842,0.6354166666666666,0.288135593220339,12,-0.8030030300613451,0.6813337175045198,,,,
104970,Matteo Viola,0.0,0.0862068965517241,0.4933333333333333,0.6666666666666666,0.2941176470588235,0.2222222222222222,2,3.446016857519385,0.934820449437164,,,,
105554,Daniel Evans,0.0468872510584914,0.029480947153834,0.7018570338336301,0.5618579723090665,0.6128472222222222,0.3876221498371335,75,-0.3492923789738394,-0.6037545071101679,,,,
104918,Andy Murray,0.0831600831600831,0.0383130383130383,0.7283116883116884,0.5472868217054263,0.6014492753623188,0.3879003558718861,38,-0.8903707943161976,0.0631739364956234,,,,
126652,Jay Clarke,0.0561009817671809,0.0504908835904628,0.7158176943699732,0.6089965397923875,0.6212121212121212,0.3947368421052631,8,-0.3904042128942488,0.1377427945744199,,,,
104978,Daniel Brands,0.1146245059288537,0.0395256916996047,0.6839080459770115,0.6984126984126984,0.6666666666666666,0.2222222222222222,3,-1.0099137100374842,0.8886477733512439,,,,
